"GEO_ID","NAME","B16008_001E","B16008_001M","B16008_002E","B16008_002M","B16008_003E","B16008_003M","B16008_004E","B16008_004M","B16008_005E","B16008_005M","B16008_006E","B16008_006M","B16008_007E","B16008_007M","B16008_008E","B16008_008M","B16008_009E","B16008_009M","B16008_010E","B16008_010M","B16008_011E","B16008_011M","B16008_012E","B16008_012M","B16008_013E","B16008_013M","B16008_014E","B16008_014M","B16008_015E","B16008_015M","B16008_016E","B16008_016M","B16008_017E","B16008_017M","B16008_018E","B16008_018M","B16008_019E","B16008_019M","B16008_020E","B16008_020M","B16008_021E","B16008_021M","B16008_022E","B16008_022M","B16008_023E","B16008_023M","B16008_024E","B16008_024M","B16008_025E","B16008_025M","B16008_026E","B16008_026M","B16008_027E","B16008_027M","B16008_028E","B16008_028M","B16008_029E","B16008_029M","B16008_030E","B16008_030M","B16008_031E","B16008_031M","B16008_032E","B16008_032M","B16008_033E","B16008_033M","B16008_034E","B16008_034M","B16008_035E","B16008_035M","B16008_036E","B16008_036M","B16008_037E","B16008_037M","B16008_038E","B16008_038M","B16008_039E","B16008_039M","B16008_040E","B16008_040M","B16008_041E","B16008_041M","B16008_042E","B16008_042M","B16008_043E","B16008_043M","B16008_044E","B16008_044M","B16008_045E","B16008_045M","B16008_046E","B16008_046M","B16008_047E","B16008_047M","B16008_048E","B16008_048M","B16008_049E","B16008_049M","B16008_050E","B16008_050M","B16008_051E","B16008_051M","B16008_052E","B16008_052M","B16008_053E","B16008_053M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Native population","Margin of Error!!Total!!Native population","Estimate!!Total!!Native population!!5 to 17 years","Margin of Error!!Total!!Native population!!5 to 17 years","Estimate!!Total!!Native population!!5 to 17 years!!Speak only English","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak only English","Estimate!!Total!!Native population!!5 to 17 years!!Speak Spanish","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak Spanish","Estimate!!Total!!Native population!!5 to 17 years!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Native population!!5 to 17 years!!Speak Spanish!!Speak English less than "very well"","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak Spanish!!Speak English less than "very well"","Estimate!!Total!!Native population!!5 to 17 years!!Speak other languages","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak other languages","Estimate!!Total!!Native population!!5 to 17 years!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Native population!!5 to 17 years!!Speak other languages!!Speak English less than "very well"","Margin of Error!!Total!!Native population!!5 to 17 years!!Speak other languages!!Speak English less than "very well"","Estimate!!Total!!Native population!!18 years and over","Margin of Error!!Total!!Native population!!18 years and over","Estimate!!Total!!Native population!!18 years and over!!Speak only English","Margin of Error!!Total!!Native population!!18 years and over!!Speak only English","Estimate!!Total!!Native population!!18 years and over!!Speak Spanish","Margin of Error!!Total!!Native population!!18 years and over!!Speak Spanish","Estimate!!Total!!Native population!!18 years and over!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Native population!!18 years and over!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Native population!!18 years and over!!Speak Spanish!!Speak English less than "very well"","Margin of Error!!Total!!Native population!!18 years and over!!Speak Spanish!!Speak English less than "very well"","Estimate!!Total!!Native population!!18 years and over!!Speak other languages","Margin of Error!!Total!!Native population!!18 years and over!!Speak other languages","Estimate!!Total!!Native population!!18 years and over!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Native population!!18 years and over!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Native population!!18 years and over!!Speak other languages!!Speak English less than "very well"","Margin of Error!!Total!!Native population!!18 years and over!!Speak other languages!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population","Margin of Error!!Total!!Foreign-born population","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak only English","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak only English","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak Spanish","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak Spanish","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak other languages","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak other languages","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak only English","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak only English","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak Spanish","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak Spanish","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak Spanish!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak Spanish!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak other languages","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak other languages","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak other languages!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Naturalized U.S. citizen!!18 years and over!!Speak other languages!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak only English","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak only English","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak Spanish","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak Spanish","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak Spanish!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak only English","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak only English","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak Spanish","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak Spanish","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak Spanish!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak Spanish!!Speak English less than "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak other languages","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak other languages","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak other languages!!Speak English less than "very well"","Margin of Error!!Total!!Foreign-born population!!Not a U.S. citizen!!18 years and over!!Speak other languages!!Speak English less than "very well"",
"0100000US","United States","301150892","3777","258405372","125310","51511791","13050","41418729","46624","7611300","35266","6268844","39067","1342456","12321","2481762","16230","2063277","16785","418485","5640","206893581","123814","188647965","130949","13558939","26134","11226604","25710","2332335","15174","4686677","15656","4048231","16354","638446","6732","42745520","122933","20646730","32346","614104","7564","268011","4875","130243","3271","96244","2717","33999","1461","215850","4122","170934","3499","44916","1757","20032626","30266","4073370","18396","6263486","20917","2835721","13814","3427765","14596","9695770","29106","5359962","21000","4335808","18319","22098790","128141","1621869","14428","192178","4624","801911","9847","497939","7423","303972","5805","627780","8410","375986","6210","251794","4724","20476921","119016","2329446","10853","11403402","85991","2486047","19035","8917355","73325","6744073","37204","3136983","14957","3607090","31514",
