Year,Geographic_Area_Name,Geography,NA,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English_Spanish,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_only_English,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_Population_5_years_and_over,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_less_than_very_well_Estimate_Speak_only_English,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English_Spanish,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_only_English,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_Population_5_years_and_over,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_18_to_64_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_5_to_17_years_old,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_65_years_old_and_over,Percent_of_specified_language_speakers_Percent_speak_English_only_or_speak_English_very_well_Estimate_Speak_only_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English_Spanish_or_Spanish_Creole,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_only_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_a_language_other_than_English_Spanish,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_old_and_over_Speak_only_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_PERCENT_IMPUTED_Ability_to_speak_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_PERCENT_IMPUTED_Language_status,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_PERCENT_IMPUTED_Language_status_(speak_a_language_other_than_English),Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Population_5_years_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Speak_a_language_other_than_English_Asian_and_Pacific_Island_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_18-64_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_5-17_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_65_years_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Speak_a_language_other_than_English_Other_Indo-European_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_18-64_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_5-17_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_65_years_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_18_to_64_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_18-64_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_5_to_17_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_5-17_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_65_years_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_65_years_old_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Speak_a_language_other_than_English_Spanish_or_Spanish_Creole,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_18-64_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_5-17_years,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_65_years_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_18_to_64_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_5_to_17_years_old,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_65_years_old_and_over,Percent_of_specified_language_speakers_Speak_English__less_than_very_well_Estimate_Speak_only_English,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English_Spanish_or_Spanish_Creole,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_only_English,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_PERCENT_IMPUTED_Ability_to_speak_English,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_PERCENT_IMPUTED_Language_status,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_PERCENT_IMPUTED_Language_status_(speak_a_language_other_than_English),Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Population_5_years_and_over,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Speak_a_language_other_than_English,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Speak_a_language_other_than_English_Asian_and_Pacific_Island_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_18-64_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_5-17_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_65_years_and_over,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Speak_a_language_other_than_English_Other_Indo-European_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_18-64_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_5-17_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_65_years_and_over,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Speak_a_language_other_than_English_Other_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_18-64_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_5-17_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_65_years_and_over,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Speak_a_language_other_than_English_Spanish_or_Spanish_Creole,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_18-64_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_5-17_years,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_65_years_and_over,Percent_of_specified_language_speakers_Speak_English_very_well_Estimate_Speak_only_English,Total_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over,Total_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English,Total_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English_Other_languages,Total_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_a_language_other_than_English_Spanish_or_Spanish_Creole,Total_Estimate_CITIZENS_18_YEARS_AND_OVER_All_citizens_18_years_and_over_Speak_only_English,Total_Estimate_PERCENT_IMPUTED_Ability_to_speak_English,Total_Estimate_PERCENT_IMPUTED_Language_status,Total_Estimate_PERCENT_IMPUTED_Language_status_(speak_a_language_other_than_English),Total_Estimate_Population_5_years_and_over,Total_Estimate_Speak_a_language_other_than_English,Total_Estimate_Speak_a_language_other_than_English_Asian_and_Pacific_Island_languages,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_18-64_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_5-17_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Asian_and_Pacific_Island_languages_65_years_and_over,Total_Estimate_Speak_a_language_other_than_English_Other_Indo-European_languages,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_18-64_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_5-17_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_Indo-European_languages_65_years_and_over,Total_Estimate_Speak_a_language_other_than_English_Other_languages,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_18-64_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_5-17_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Other_languages_65_years_and_over,Total_Estimate_Speak_a_language_other_than_English_Spanish_or_Spanish_Creole,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_18-64_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_5-17_years,Total_Estimate_SPEAK_A_LANGUAGE_OTHER_THAN_ENGLISH_Spanish_or_Spanish_Creole_65_years_and_over,Total_Estimate_Speak_only_English
2014,"Gainesville CCD, Alachua County, Florida",0600000US1200191248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,17,16.5,17.3,(X),NA,NA,NA,NA,NA,(X),(X),(X),3.7,25,48.2,48.2,NA,48.6,NA,38.1,68.7,NA,13.8,13.8,NA,13.5,NA,6.9,25.1,NA,36.3,36.3,NA,38.6,NA,0,22.6,NA,NA,20.3,20.3,19.5,9.1,49.2,NA,NA,NA,(X),98.2,83,83.5,82.7,(X),(X),(X),(X),96.3,75,51.8,51.8,51.4,61.9,31.3,86.2,86.2,86.5,93.1,74.9,63.7,63.7,61.4,100,77.4,79.7,79.7,80.5,90.9,50.8,(X),135489,10.7,4.8,5.9,89.3,4.4,4,3.3,165268,14.9,3.1,5181,4622,425,134,4.3,7037,5876,652,509,0.6,1024,932,39,53,6.9,11346,9801,915,630,85.1
2015,"Gainesville CCD, Alachua County, Florida",0600000US1200191248,NA,1.7,16.7,16.4,17,(X),3.8,25.5,41.8,39,53.6,69,17.1,17.3,7.2,25.8,37.8,40.2,0,22.8,21.2,20.6,5.8,47.7,(X),98.3,83.3,83.6,83,(X),96.2,74.5,58.2,61,46.4,31,82.9,82.7,92.8,74.2,62.2,59.8,100,77.2,78.8,79.4,94.2,52.3,(X),5219,NA,NA,NA,NA,2381,2381,1027,1354,(X),NA,NA,NA,161085,18317,7707,696,1861,611,303,41,44,174,812,3249,964,2909,41,262,78,125,373,134063,410,11840,0,(X),6621,13,2386,8892,5480,4594,526,360,1996,50,340,(X),4.6,NA,NA,NA,NA,NA,NA,NA,(X),14.7,5.8,0.7,0.6,0,0,0.5,3.3,2.9,0.3,0.2,0.4,(X),10.4,89.6,5.8,6.7,3.9,3.3,0.3,0.3,85.3,6246,NA,NA,NA,NA,NA,NA,NA,167362,24594,9703,1119,1021,41,57,862,5587,4770,565,252,713,136444,14221,122223,7975,11278,6610,5558,567,485,142768
2016,"Gainesville CCD, Alachua County, Florida",0600000US1200191248,NA,2,18.8,18.1,19.3,(X),4.2,27.7,42.2,39.7,46.3,75.9,20.5,20.7,9.9,33.9,35.8,37.4,44.9,0,22.8,21.6,4.6,57.2,(X),98,81.2,81.9,80.7,(X),95.8,72.3,57.8,60.3,53.7,24.1,79.5,79.3,90.1,66.1,64.2,62.6,55.1,100,77.2,78.4,95.4,42.8,(X),5413,NA,NA,NA,NA,2821,2821,1196,1625,(X),NA,NA,NA,161654,18433,7880,761,2158,658,323,38,65,230,746,3720,1097,3272,58,375,73,134,323,135226,393,12224,31,(X),6811,0,2638,8949,5003,4212,530,261,2170,36,432,(X),4.8,NA,NA,NA,NA,NA,NA,NA,(X),15.1,6,0.7,0.6,0,0,0.5,3.8,3.2,0.4,0.2,0.4,(X),10.9,89.1,6.1,6.9,3.7,3.1,0.3,0.2,84.9,6609,NA,NA,NA,NA,NA,NA,NA,168716,25495,10050,1185,1051,69,65,782,6431,5430,698,303,755,138047,15045,123002,8436,11587,6292,5309,588,395,143221
2017,"Gainesville CCD, Alachua County, Florida",0600000US1200191248,NA,2,18.4,18.1,18.7,(X),4.1,27.5,42.1,39,44.8,86.2,18.7,17.7,12.9,34.4,36,34.7,100,0,22.2,21,4.1,54.9,(X),98,81.6,81.9,81.3,(X),95.9,72.5,57.9,61,55.2,13.8,81.3,82.3,87.1,65.6,64,65.3,0,100,77.8,79,95.9,45.1,(X),5311,NA,NA,NA,NA,2800,2800,1173,1627,(X),NA,NA,NA,163804,18674,7890,655,2330,618,343,0,37,326,813,4121,878,3646,64,423,52,168,374,137547,329,12385,39,(X),7074,0,2589,9077,4821,4069,432,320,2099,35,455,(X),4.6,NA,NA,NA,NA,NA,NA,NA,(X),15.1,5.8,0.6,0.6,0,0,0.5,4.2,3.5,0.4,0.2,0.5,(X),10.8,89.2,6.2,6.8,3.5,2.9,0.3,0.3,84.9,6484,NA,NA,NA,NA,NA,NA,NA,170870,25740,9989,1023,947,39,37,848,7120,5976,766,378,829,140347,15185,125162,8701,11666,5931,4947,496,488,145130
