"","Geography","Geographic_Area_Name","Estimate_Total","Estimate_Total_Europe","Estimate_Total_Europe_Northern_Europe","Estimate_Total_Europe_Northern_Europe_Ireland","Estimate_Total_Europe_Northern_Europe_Denmark","Estimate_Total_Europe_Northern_Europe_Norway","Estimate_Total_Europe_Northern_Europe_Sweden","Estimate_Total_Europe_Northern_Europe_United_Kingdom_(inc._Crown_Dependencies)","Estimate_Total_Europe_Northern_Europe_United_Kingdom_(inc._Crown_Dependencies)_United_Kingdom,_excluding_England_and_Scotland","Estimate_Total_Europe_Northern_Europe_United_Kingdom_(inc._Crown_Dependencies)_England","Estimate_Total_Europe_Northern_Europe_United_Kingdom_(inc._Crown_Dependencies)_Scotland","Estimate_Total_Europe_Northern_Europe_Other_Northern_Europe","Estimate_Total_Europe_Western_Europe","Estimate_Total_Europe_Western_Europe_Austria","Estimate_Total_Europe_Western_Europe_Belgium","Estimate_Total_Europe_Western_Europe_France","Estimate_Total_Europe_Western_Europe_Germany","Estimate_Total_Europe_Western_Europe_Netherlands","Estimate_Total_Europe_Western_Europe_Switzerland","Estimate_Total_Europe_Western_Europe_Other_Western_Europe","Estimate_Total_Europe_Southern_Europe","Estimate_Total_Europe_Southern_Europe_Greece","Estimate_Total_Europe_Southern_Europe_Italy","Estimate_Total_Europe_Southern_Europe_Portugal","Estimate_Total_Europe_Southern_Europe_Portugal_Azores_Islands","Estimate_Total_Europe_Southern_Europe_Spain","Estimate_Total_Europe_Southern_Europe_Other_Southern_Europe","Estimate_Total_Europe_Eastern_Europe","Estimate_Total_Europe_Eastern_Europe_Albania","Estimate_Total_Europe_Eastern_Europe_Belarus","Estimate_Total_Europe_Eastern_Europe_Bosnia_and_Herzegovina","Estimate_Total_Europe_Eastern_Europe_Bulgaria","Estimate_Total_Europe_Eastern_Europe_Croatia","Estimate_Total_Europe_Eastern_Europe_Czechoslovakia_(includes_Czech_Republic_and_Slovakia)","Estimate_Total_Europe_Eastern_Europe_Hungary","Estimate_Total_Europe_Eastern_Europe_Latvia","Estimate_Total_Europe_Eastern_Europe_Lithuania","Estimate_Total_Europe_Eastern_Europe_North_Macedonia_(Macedonia)","Estimate_Total_Europe_Eastern_Europe_Moldova","Estimate_Total_Europe_Eastern_Europe_Poland","Estimate_Total_Europe_Eastern_Europe_Romania","Estimate_Total_Europe_Eastern_Europe_Russia","Estimate_Total_Europe_Eastern_Europe_Serbia","Estimate_Total_Europe_Eastern_Europe_Ukraine","Estimate_Total_Europe_Eastern_Europe_Other_Eastern_Europe","Estimate_Total_Europe_Europe,_n.e.c.","Estimate_Total_Asia","Estimate_Total_Asia_Eastern_Asia","Estimate_Total_Asia_Eastern_Asia_China","Estimate_Total_Asia_Eastern_Asia_China_China,_excluding_Hong_Kong_and_Taiwan","Estimate_Total_Asia_Eastern_Asia_China_Hong_Kong","Estimate_Total_Asia_Eastern_Asia_China_Taiwan","Estimate_Total_Asia_Eastern_Asia_Japan","Estimate_Total_Asia_Eastern_Asia_Korea","Estimate_Total_Asia_Eastern_Asia_Other_Eastern_Asia","Estimate_Total_Asia_South_Central_Asia","Estimate_Total_Asia_South_Central_Asia_Afghanistan","Estimate_Total_Asia_South_Central_Asia_Bangladesh","Estimate_Total_Asia_South_Central_Asia_India","Estimate_Total_Asia_South_Central_Asia_Iran","Estimate_Total_Asia_South_Central_Asia_Kazakhstan","Estimate_Total_Asia_South_Central_Asia_Nepal","Estimate_Total_Asia_South_Central_Asia_Pakistan","Estimate_Total_Asia_South_Central_Asia_Sri_Lanka","Estimate_Total_Asia_South_Central_Asia_Uzbekistan","Estimate_Total_Asia_South_Central_Asia_Other_South_Central_Asia","Estimate_Total_Asia_South_Eastern_Asia","Estimate_Total_Asia_South_Eastern_Asia_Burma","Estimate_Total_Asia_South_Eastern_Asia_Cambodia","Estimate_Total_Asia_South_Eastern_Asia_Indonesia","Estimate_Total_Asia_South_Eastern_Asia_Laos","Estimate_Total_Asia_South_Eastern_Asia_Malaysia","Estimate_Total_Asia_South_Eastern_Asia_Philippines","Estimate_Total_Asia_South_Eastern_Asia_Singapore","Estimate_Total_Asia_South_Eastern_Asia_Thailand","Estimate_Total_Asia_South_Eastern_Asia_Vietnam","Estimate_Total_Asia_South_Eastern_Asia_Other_South_Eastern_Asia","Estimate_Total_Asia_Western_Asia","Estimate_Total_Asia_Western_Asia_Armenia","Estimate_Total_Asia_Western_Asia_Iraq","Estimate_Total_Asia_Western_Asia_Israel","Estimate_Total_Asia_Western_Asia_Jordan","Estimate_Total_Asia_Western_Asia_Kuwait","Estimate_Total_Asia_Western_Asia_Lebanon","Estimate_Total_Asia_Western_Asia_Saudi_Arabia","Estimate_Total_Asia_Western_Asia_Syria","Estimate_Total_Asia_Western_Asia_Turkey","Estimate_Total_Asia_Western_Asia_Yemen","Estimate_Total_Asia_Western_Asia_Other_Western_Asia","Estimate_Total_Asia_Asia,n.e.c.","Estimate_Total_Africa","Estimate_Total_Africa_Eastern_Africa","Estimate_Total_Africa_Eastern_Africa_Eritrea","Estimate_Total_Africa_Eastern_Africa_Ethiopia","Estimate_Total_Africa_Eastern_Africa_Kenya","Estimate_Total_Africa_Eastern_Africa_Somalia","Estimate_Total_Africa_Eastern_Africa_Uganda","Estimate_Total_Africa_Eastern_Africa_Zimbabwe","Estimate_Total_Africa_Eastern_Africa_Other_Eastern_Africa","Estimate_Total_Africa_Middle_Africa","Estimate_Total_Africa_Middle_Africa_Cameroon","Estimate_Total_Africa_Middle_Africa_Congo","Estimate_Total_Africa_Middle_Africa_Democratic_Republic_of_Congo_(Zaire)","Estimate_Total_Africa_Middle_Africa_Other_Middle_Africa","Estimate_Total_Africa_Northern_Africa","Estimate_Total_Africa_Northern_Africa_Egypt","Estimate_Total_Africa_Northern_Africa_Morocco","Estimate_Total_Africa_Northern_Africa_Sudan","Estimate_Total_Africa_Northern_Africa_Other_Northern_Africa","Estimate_Total_Africa_Southern_Africa","Estimate_Total_Africa_Southern_Africa_South_Africa","Estimate_Total_Africa_Southern_Africa_Other_Southern_Africa","Estimate_Total_Africa_Western_Africa","Estimate_Total_Africa_Western_Africa_Cabo_Verde","Estimate_Total_Africa_Western_Africa_Ghana","Estimate_Total_Africa_Western_Africa_Liberia","Estimate_Total_Africa_Western_Africa_Nigeria","Estimate_Total_Africa_Western_Africa_Senegal","Estimate_Total_Africa_Western_Africa_Sierra_Leone","Estimate_Total_Africa_Western_Africa_Other_Western_Africa","Estimate_Total_Africa_Africa,_n.e.c.","Estimate_Total_Oceania","Estimate_Total_Oceania_Australia_and_New_Zealand_Subregion","Estimate_Total_Oceania_Australia_and_New_Zealand_Subregion_Australia","Estimate_Total_Oceania_Australia_and_New_Zealand_Subregion_Other_Australian_and_New_Zealand_Subregion","Estimate_Total_Oceania_Fiji","Estimate_Total_Oceania_Micronesia","Estimate_Total_Oceania_Oceania,_n.e.c.","Estimate_Total_Americas","Estimate_Total_Americas_Latin_America","Estimate_Total_Americas_Latin_America_Caribbean","Estimate_Total_Americas_Latin_America_Caribbean_Bahamas","Estimate_Total_Americas_Latin_America_Caribbean_Barbados","Estimate_Total_Americas_Latin_America_Caribbean_Cuba","Estimate_Total_Americas_Latin_America_Caribbean_Dominica","Estimate_Total_Americas_Latin_America_Caribbean_Dominican_Republic","Estimate_Total_Americas_Latin_America_Caribbean_Grenada","Estimate_Total_Americas_Latin_America_Caribbean_Haiti","Estimate_Total_Americas_Latin_America_Caribbean_Jamaica","Estimate_Total_Americas_Latin_America_Caribbean_St._Vincent_and_the_Grenadines","Estimate_Total_Americas_Latin_America_Caribbean_Trinidad_and_Tobago","Estimate_Total_Americas_Latin_America_Caribbean_West_Indies","Estimate_Total_Americas_Latin_America_Caribbean_Other_Caribbean","Estimate_Total_Americas_Latin_America_Central_America","Estimate_Total_Americas_Latin_America_Central_America_Belize","Estimate_Total_Americas_Latin_America_Central_America_Costa_Rica","Estimate_Total_Americas_Latin_America_Central_America_El_Salvador","Estimate_Total_Americas_Latin_America_Central_America_Guatemala","Estimate_Total_Americas_Latin_America_Central_America_Honduras","Estimate_Total_Americas_Latin_America_Central_America_Mexico","Estimate_Total_Americas_Latin_America_Central_America_Nicaragua","Estimate_Total_Americas_Latin_America_Central_America_Panama","Estimate_Total_Americas_Latin_America_Central_America_Other_Central_America","Estimate_Total_Americas_Latin_America_South_America","Estimate_Total_Americas_Latin_America_South_America_Argentina","Estimate_Total_Americas_Latin_America_South_America_Bolivia","Estimate_Total_Americas_Latin_America_South_America_Brazil","Estimate_Total_Americas_Latin_America_South_America_Chile","Estimate_Total_Americas_Latin_America_South_America_Colombia","Estimate_Total_Americas_Latin_America_South_America_Ecuador","Estimate_Total_Americas_Latin_America_South_America_Guyana","Estimate_Total_Americas_Latin_America_South_America_Peru","Estimate_Total_Americas_Latin_America_South_America_Uruguay","Estimate_Total_Americas_Latin_America_South_America_Venezuela","Estimate_Total_Americas_Latin_America_South_America_Other_South_America","Estimate_Total_Americas_Northern_America","Estimate_Total_Americas_Northern_America_Canada","Estimate_Total_Americas_Northern_America_Other_Northern_America","NA"
"15","1400000US12001001100","Census Tract 11, Alachua County, Florida","723","105","38","0","0","0","0","38","38","0","0","0","49","0","0","17","0","0","32","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","397","165","28","0","0","28","0","137","0","83","0","0","39","0","0","44","0","0","0","0","149","0","0","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","30","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","144","48","0","0","16","0","0","0","0","12","0","20","0","0","17","0","0","0","0","0","0","0","17","0","79","0","0","0","0","67","0","0","12","0","0","0","33","33","0",NA
"16","1400000US12001001201","Census Tract 12.01, Alachua County, Florida","217","76","0","0","0","0","0","0","0","0","0","0","47","0","0","19","28","0","0","0","20","0","20","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","60","30","16","9","0","7","0","14","0","14","0","0","14","0","0","0","0","0","0","0","16","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","81","43","0","0","0","0","0","0","0","0","0","0","0","43","21","0","0","12","9","0","0","0","0","0","17","0","0","9","0","0","0","0","0","0","8","0","0","0","0",NA
"17","1400000US12001001202","Census Tract 12.02, Alachua County, Florida","481","84","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","19","0","0","5","0","0","5","0","0","0","60","0","0","0","19","0","0","0","0","0","0","17","24","0","0","0","0","0","0","160","17","17","17","0","0","0","0","0","73","0","0","32","0","17","0","0","0","24","0","70","0","15","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220","182","86","0","0","35","0","0","0","0","0","0","49","2","0","0","0","0","0","0","0","0","0","0","0","96","37","0","0","0","13","0","0","19","0","27","0","38","38","0",NA
"18","1400000US12001001203","Census Tract 12.03, Alachua County, Florida","315","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","24","0","133","7","7","7","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","79","0","0","0","0","0","9","0","0","70","0","39","0","0","0","0","0","0","0","0","12","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","28","120","93","49","0","0","0","0","14","0","35","0","0","0","0","0","20","0","0","0","0","0","20","0","0","0","24","0","0","0","0","9","0","0","0","0","15","0","27","27","0",NA
"19","1400000US12001001400","Census Tract 14, Alachua County, Florida","95","25","0","0","0","0","0","0","0","0","0","0","18","0","6","0","12","0","0","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","70","70","0","0","0","0","17","0","11","32","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
"20","1400000US12001001514","Census Tract 15.14, Alachua County, Florida","307","20","6","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","150","80","80","21","11","48","0","0","0","44","0","0","44","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","14","0","0","12","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","11","5","0","0","0","121","116","5","0","0","5","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","41","0","0","0","70","0","0","30","0","31","4","5","0","0","0","0","5","5","0",NA
"21","1400000US12001001515","Census Tract 15.15, Alachua County, Florida","721","60","0","0","0","0","0","0","0","0","0","0","41","0","0","19","22","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","438","145","145","71","0","74","0","0","0","185","0","160","25","0","0","0","0","0","0","0","81","0","0","22","31","0","0","0","28","0","0","27","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","223","223","8","0","0","8","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","17","0","0","0","198","0","0","97","0","0","10","0","19","25","15","32","0","0","0",NA
"22","1400000US12001001516","Census Tract 15.16, Alachua County, Florida","332","39","21","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","211","144","144","144","0","0","0","0","0","20","0","20","0","0","0","0","0","0","0","0","29","0","0","0","0","12","0","0","0","17","0","18","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","7","75","75","20","0","0","0","11","0","0","0","0","0","9","0","0","10","0","0","0","0","0","0","10","0","0","45","0","6","0","0","11","0","0","6","0","22","0","0","0","0",NA
"23","1400000US12001001517","Census Tract 15.17, Alachua County, Florida","982","132","103","0","0","0","0","103","0","103","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","610","388","388","388","0","0","0","0","0","191","0","0","191","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","12","0","0","0","0","228","228","49","0","0","33","0","0","0","16","0","0","0","0","0","83","0","0","0","14","43","26","0","0","0","96","36","0","0","0","28","0","0","24","0","8","0","0","0","0",NA
"24","1400000US12001001519","Census Tract 15.19, Alachua County, Florida","914","69","6","0","0","0","0","6","6","0","0","0","39","0","0","0","39","0","0","0","13","0","0","0","0","13","0","11","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","667","149","142","142","0","0","0","7","0","493","0","0","480","0","0","0","0","13","0","0","9","0","0","0","0","0","9","0","0","0","0","16","0","0","0","5","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","150","49","0","0","0","0","0","0","37","0","0","12","0","0","58","0","0","0","0","0","0","58","0","0","43","0","0","6","0","31","6","0","0","0","0","0","28","28","0",NA
"25","1400000US12001001520","Census Tract 15.20, Alachua County, Florida","592","58","10","0","0","0","0","10","10","0","0","0","48","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","122","122","102","0","20","0","0","0","42","0","0","37","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","283","283","107","0","0","24","0","0","0","31","24","0","0","0","28","10","0","10","0","0","0","0","0","0","0","166","0","0","0","0","13","0","0","0","0","153","0","0","0","0",NA
"26","1400000US12001001521","Census Tract 15.21, Alachua County, Florida","716","34","19","0","0","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","222","101","85","85","0","0","16","0","0","121","0","67","41","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460","460","195","0","0","41","0","0","0","94","60","0","0","0","0","10","0","0","10","0","0","0","0","0","0","255","0","0","14","0","0","55","0","46","0","140","0","0","0","0",NA
"27","1400000US12001001603","Census Tract 16.03, Alachua County, Florida","262","43","12","0","0","0","0","12","12","0","0","0","27","0","20","0","7","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","26","26","20","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","42","0","8","0","0","0","0","0","0","0","0","0","0","8","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","0","0","0","19","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","114","110","11","0","0","0","0","0","0","0","7","0","0","4","0","8","0","0","0","0","0","8","0","0","0","91","0","0","0","0","83","0","0","0","0","8","0","4","4","0",NA
"28","1400000US12001001604","Census Tract 16.04, Alachua County, Florida","1277","212","26","0","0","0","0","26","26","0","0","0","16","0","16","0","0","0","0","0","0","0","0","0","0","0","0","170","115","0","0","0","0","0","0","0","0","0","0","0","0","0","4","51","0","0","483","193","160","144","0","16","0","33","0","171","0","46","106","0","19","0","0","0","0","0","119","0","0","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","582","568","39","0","0","11","0","0","0","28","0","0","0","0","0","142","0","0","0","0","0","142","0","0","0","387","0","0","71","0","47","0","0","0","0","269","0","14","14","0",NA
"29","1400000US12001001701","Census Tract 17.01, Alachua County, Florida","595","96","31","0","0","0","0","31","15","16","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","0","0","45","0","0","0","0","0","23","0","0","0","0","0","0","0","22","0","0","0","0","114","0","0","0","0","0","0","0","0","30","0","0","30","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","79","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306","306","135","0","0","45","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","171","16","8","0","0","80","35","0","0","0","32","0","0","0","0",NA
"30","1400000US12001001702","Census Tract 17.02, Alachua County, Florida","369","103","37","0","0","0","0","37","10","15","12","0","55","0","0","0","27","28","0","0","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","42","0","0","42","0","0","0","0","0","0","0","42","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","14","6","8","0","0","0","0","0","0","0","0","0","21","21","21","0","0","0","0","138","138","5","0","0","0","0","0","0","0","0","0","0","5","0","128","0","0","0","0","0","128","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0",NA
"31","1400000US12001001801","Census Tract 18.01, Alachua County, Florida","451","69","69","0","0","38","0","31","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","44","0","0","0","0","44","0","0","66","0","0","48","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246","233","86","0","13","73","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","40","18","0","0","89","0","0","18","0","10","0","28","0","0","33","0","13","13","0",NA
"32","1400000US12001001802","Census Tract 18.02, Alachua County, Florida","206","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","19","0","0","30","30","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","66","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","79","31","0","0","0","0","2","0","0","29","0","0","0","0","3","0","0","0","0","0","3","0","0","0","45","0","0","42","0","0","0","0","0","0","3","0","0","0","0",NA
"33","1400000US12001001803","Census Tract 18.03, Alachua County, Florida","848","47","9","0","0","0","0","0","0","0","0","9","38","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","72","72","72","0","0","0","0","0","52","0","0","0","52","0","0","0","0","0","0","176","0","0","0","0","0","57","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","501","482","424","0","0","236","0","55","0","0","91","0","26","0","16","0","0","0","0","0","0","0","0","0","0","58","18","0","0","0","19","0","21","0","0","0","0","19","19","0",NA
"34","1400000US12001001805","Census Tract 18.05, Alachua County, Florida","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","14","0","0","8","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","71","12","0","0","7","0","0","0","0","0","0","5","0","0","40","0","0","0","40","0","0","0","0","0","19","0","0","14","0","5","0","0","0","0","0","0","0","0","0",NA
"35","1400000US12001001806","Census Tract 18.06, Alachua County, Florida","610","45","18","0","0","0","0","18","18","0","0","0","13","0","0","0","13","0","0","0","14","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","0","0","0","0","0","0","0","0","106","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","459","442","200","0","0","124","0","0","0","18","58","0","0","0","0","80","0","0","0","46","24","10","0","0","0","162","0","0","54","14","48","0","0","16","0","30","0","17","17","0",NA
"36","1400000US12001001811","Census Tract 18.11, Alachua County, Florida","1044","105","25","0","0","0","0","25","12","13","0","0","37","0","0","14","23","0","0","0","1","0","1","0","0","0","0","42","0","0","0","0","0","14","0","0","0","0","0","0","0","28","0","0","0","0","408","289","234","234","0","0","0","55","0","119","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","0","0","120","120","0","17","0","0","0","17","0","0","0","0","34","34","14","20","0","0","0","348","334","75","14","0","44","0","0","0","0","0","0","17","0","0","176","0","0","0","11","72","93","0","0","0","83","0","0","0","0","0","0","0","0","19","64","0","14","14","0",NA
"37","1400000US12001001813","Census Tract 18.13, Alachua County, Florida","510","94","38","0","0","0","0","38","2","36","0","0","28","0","0","23","5","0","0","0","7","0","7","0","0","0","0","21","0","0","0","0","0","0","6","0","0","0","0","0","0","15","0","0","0","0","274","81","10","10","0","0","19","52","0","95","0","0","95","0","0","0","0","0","0","0","98","0","0","0","16","0","41","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","19","0","19","0","0","0","0","0","0","7","7","7","0","0","0","0","101","101","20","0","0","20","0","0","0","0","0","0","0","0","0","12","0","0","0","12","0","0","0","0","0","69","0","0","26","0","0","0","0","6","0","37","0","0","0","0",NA
"38","1400000US12001001814","Census Tract 18.14, Alachua County, Florida","264","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248","248","231","0","0","30","0","0","0","155","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","17","0","0","0","0","0","0",NA
"39","1400000US12001001902","Census Tract 19.02, Alachua County, Florida","166","19","0","0","0","0","0","0","0","0","0","0","10","0","0","0","10","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","147","104","0","0","10","0","0","0","0","63","0","31","0","0","41","0","0","0","0","0","41","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0",NA
