"","Geography","Geographic_Area_Name","Estimate_Total","Estimate_Total_Native","Estimate_Total_Native_Speak_only_English","Estimate_Total_Native_Speak_Spanish","Estimate_Total_Native_Speak_Spanish_Speak_English_very_well","Estimate_Total_Native_Speak_Spanish_Speak_English_well","Estimate_Total_Native_Speak_Spanish_Speak_English_not_well","Estimate_Total_Native_Speak_Spanish_Speak_English_not_at_all","Estimate_Total_Native_Speak_other_Indo-European_languages","Estimate_Total_Native_Speak_other_Indo-European_languages_Speak_English_very_well","Estimate_Total_Native_Speak_other_Indo-European_languages_Speak_English_well","Estimate_Total_Native_Speak_other_Indo-European_languages_Speak_English_not_well","Estimate_Total_Native_Speak_other_Indo-European_languages_Speak_English_not_at_all","Estimate_Total_Native_Speak_Asian_and_Pacific_Island_languages","Estimate_Total_Native_Speak_Asian_and_Pacific_Island_languages_Speak_English_very_well","Estimate_Total_Native_Speak_Asian_and_Pacific_Island_languages_Speak_English_well","Estimate_Total_Native_Speak_Asian_and_Pacific_Island_languages_Speak_English_not_well","Estimate_Total_Native_Speak_Asian_and_Pacific_Island_languages_Speak_English_not_at_all","Estimate_Total_Native_Speak_other_languages","Estimate_Total_Native_Speak_other_languages_Speak_English_very_well","Estimate_Total_Native_Speak_other_languages_Speak_English_well","Estimate_Total_Native_Speak_other_languages_Speak_English_not_well","Estimate_Total_Native_Speak_other_languages_Speak_English_not_at_all","Estimate_Total_Foreign_born","Estimate_Total_Foreign_born_Speak_only_English","Estimate_Total_Foreign_born_Speak_Spanish","Estimate_Total_Foreign_born_Speak_Spanish_Speak_English_very_well","Estimate_Total_Foreign_born_Speak_Spanish_Speak_English_well","Estimate_Total_Foreign_born_Speak_Spanish_Speak_English_not_well","Estimate_Total_Foreign_born_Speak_Spanish_Speak_English_not_at_all","Estimate_Total_Foreign_born_Speak_other_Indo-European_languages","Estimate_Total_Foreign_born_Speak_other_Indo-European_languages_Speak_English_very_well","Estimate_Total_Foreign_born_Speak_other_Indo-European_languages_Speak_English_well","Estimate_Total_Foreign_born_Speak_other_Indo-European_languages_Speak_English_not_well","Estimate_Total_Foreign_born_Speak_other_Indo-European_languages_Speak_English_not_at_all","Estimate_Total_Foreign_born_Speak_Asian_and_Pacific_Island_languages","Estimate_Total_Foreign_born_Speak_Asian_and_Pacific_Island_languages_Speak_English_very_well","Estimate_Total_Foreign_born_Speak_Asian_and_Pacific_Island_languages_Speak_English_well","Estimate_Total_Foreign_born_Speak_Asian_and_Pacific_Island_languages_Speak_English_not_well","Estimate_Total_Foreign_born_Speak_Asian_and_Pacific_Island_languages_Speak_English_not_at_all","Estimate_Total_Foreign_born_Speak_other_languages","Estimate_Total_Foreign_born_Speak_other_languages_Speak_English_very_well","Estimate_Total_Foreign_born_Speak_other_languages_Speak_English_well","Estimate_Total_Foreign_born_Speak_other_languages_Speak_English_not_well","Estimate_Total_Foreign_born_Speak_other_languages_Speak_English_not_at_all","NA"
"20","1400000US12001001400","Census Tract 14; Alachua County; Florida","3649","3523","3386","118","92","8","18","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","126","43","71","20","7","41","3","8","0","8","0","0","4","0","0","4","0","0","0","0","0","0",NA
"21","1400000US12001001514","Census Tract 15.14; Alachua County; Florida","1885","1540","1340","68","54","0","14","0","62","62","0","0","0","7","7","0","0","0","63","63","0","0","0","345","41","48","48","0","0","0","123","101","22","0","0","42","5","37","0","0","91","91","0","0","0",NA
"22","1400000US12001001515","Census Tract 15.15; Alachua County; Florida","6097","4853","4157","571","558","13","0","0","58","58","0","0","0","67","63","0","4","0","0","0","0","0","0","1244","44","524","446","78","0","0","359","272","87","0","0","296","141","124","31","0","21","21","0","0","0",NA
"23","1400000US12001001516","Census Tract 15.16; Alachua County; Florida","2622","2440","2060","212","145","67","0","0","138","138","0","0","0","18","18","0","0","0","12","12","0","0","0","182","74","27","27","0","0","0","30","30","0","0","0","51","34","0","17","0","0","0","0","0","0",NA
"24","1400000US12001001517","Census Tract 15.17; Alachua County; Florida","5566","4466","4086","215","172","43","0","0","143","143","0","0","0","22","22","0","0","0","0","0","0","0","0","1100","65","270","150","120","0","0","430","405","17","8","0","207","136","71","0","0","128","128","0","0","0",NA
"25","1400000US12001001519","Census Tract 15.19; Alachua County; Florida","2457","1337","1104","139","128","11","0","0","34","34","0","0","0","34","30","4","0","0","26","26","0","0","0","1120","87","180","106","74","0","0","249","249","0","0","0","483","449","34","0","0","121","115","6","0","0",NA
"26","1400000US12001001522","Census Tract 15.22; Alachua County; Florida","7727","6440","5789","397","291","30","76","0","159","159","0","0","0","95","95","0","0","0","0","0","0","0","0","1287","239","172","135","22","15","0","607","495","22","26","64","155","95","60","0","0","114","114","0","0","0",NA
"27","1400000US12001001605","Census Tract 16.05; Alachua County; Florida","9026","7408","6790","529","378","68","83","0","38","38","0","0","0","18","18","0","0","0","33","33","0","0","0","1618","536","674","525","149","0","0","403","378","25","0","0","5","5","0","0","0","0","0","0","0","0",NA
"28","1400000US12001001701","Census Tract 17.01; Alachua County; Florida","6455","5255","4720","332","332","0","0","0","146","69","77","0","0","57","57","0","0","0","0","0","0","0","0","1200","302","288","136","110","42","0","297","280","17","0","0","260","209","51","0","0","53","53","0","0","0",NA
"29","1400000US12001001702","Census Tract 17.02; Alachua County; Florida","5128","4668","4373","218","162","34","22","0","66","66","0","0","0","0","0","0","0","0","11","0","11","0","0","460","164","184","108","23","53","0","62","27","35","0","0","50","50","0","0","0","0","0","0","0","0",NA
"30","1400000US12001001802","Census Tract 18.02; Alachua County; Florida","3160","3083","2983","88","74","14","0","0","0","0","0","0","0","12","12","0","0","0","0","0","0","0","0","77","25","23","12","2","6","3","14","14","0","0","0","15","15","0","0","0","0","0","0","0","0",NA
"31","1400000US12001001803","Census Tract 18.03; Alachua County; Florida","5877","5078","4921","136","50","0","86","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","799","340","229","38","113","78","0","16","16","0","0","0","148","58","90","0","0","66","66","0","0","0",NA
"32","1400000US12001001811","Census Tract 18.11; Alachua County; Florida","6428","5427","5199","158","146","12","0","0","34","34","0","0","0","36","36","0","0","0","0","0","0","0","0","1001","135","462","376","55","0","31","148","98","20","30","0","114","70","44","0","0","142","61","81","0","0",NA
"33","1400000US12001001813","Census Tract 18.13; Alachua County; Florida","3802","3231","3065","46","22","15","9","0","103","65","38","0","0","0","0","0","0","0","17","17","0","0","0","571","150","30","27","0","3","0","159","132","27","0","0","212","202","0","10","0","20","8","12","0","0",NA
"34","1400000US12001001815","Census Tract 18.15; Alachua County; Florida","1961","1795","1639","152","49","103","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","166","69","97","51","9","35","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
"35","1400000US12001001816","Census Tract 18.16; Alachua County; Florida","5571","5331","5082","249","230","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240","80","160","74","55","8","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
"36","1400000US12001001817","Census Tract 18.17; Alachua County; Florida","4317","3747","3558","141","131","0","10","0","24","24","0","0","0","24","24","0","0","0","0","0","0","0","0","570","223","138","30","108","0","0","134","37","97","0","0","75","59","16","0","0","0","0","0","0","0",NA
"37","1400000US12001001818","Census Tract 18.18; Alachua County; Florida","4741","4344","4068","214","201","13","0","0","62","62","0","0","0","0","0","0","0","0","0","0","0","0","0","397","106","109","109","0","0","0","182","68","32","41","41","0","0","0","0","0","0","0","0","0","0",NA
"38","1400000US12001001819","Census Tract 18.19; Alachua County; Florida","4450","4303","4011","248","220","28","0","0","44","44","0","0","0","0","0","0","0","0","0","0","0","0","0","147","28","58","58","0","0","0","61","61","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
"39","1400000US12001001902","Census Tract 19.02; Alachua County; Florida","3911","3683","3354","51","18","0","33","0","185","185","0","0","0","46","46","0","0","0","47","47","0","0","0","228","134","53","37","0","16","0","41","0","12","12","17","0","0","0","0","0","0","0","0","0","0",NA
"40","1400000US12001001907","Census Tract 19.07; Alachua County; Florida","2431","2348","2234","62","62","0","0","0","37","37","0","0","0","0","0","0","0","0","15","15","0","0","0","83","9","58","0","0","0","58","0","0","0","0","0","0","0","0","0","0","16","16","0","0","0",NA
"41","1400000US12001001908","Census Tract 19.08; Alachua County; Florida","5246","5095","5018","76","65","0","11","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","151","32","42","0","34","8","0","63","63","0","0","0","14","0","14","0","0","0","0","0","0","0",NA
"42","1400000US12001002001","Census Tract 20.01; Alachua County; Florida","1352","1278","1258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","11","9","0","0","74","0","18","7","11","0","0","0","0","0","0","0","41","41","0","0","0","15","15","0","0","0",NA
"43","1400000US12001002002","Census Tract 20.02; Alachua County; Florida","3728","3594","3534","48","35","0","13","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","134","63","38","38","0","0","0","21","18","3","0","0","0","0","0","0","0","12","12","0","0","0",NA
"44","1400000US12001002101","Census Tract 21.01; Alachua County; Florida","1843","1787","1704","64","64","0","0","0","19","8","0","11","0","0","0","0","0","0","0","0","0","0","0","56","25","19","19","0","0","0","5","5","0","0","0","5","0","3","2","0","2","2","0","0","0",NA
"45","1400000US12001002102","Census Tract 21.02; Alachua County; Florida","973","897","863","27","27","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","76","25","3","0","0","3","0","10","10","0","0","0","38","38","0","0","0","0","0","0","0","0",NA
"46","1400000US12001002201","Census Tract 22.01; Alachua County; Florida","6458","5742","5593","129","77","52","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","716","120","245","107","25","49","64","164","76","66","22","0","187","146","41","0","0","0","0","0","0","0",NA
"47","1400000US12001002202","Census Tract 22.02; Alachua County; Florida","6365","6187","5936","251","251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","105","4","0","4","0","0","19","19","0","0","0","50","18","0","32","0","0","0","0","0","0",NA
"48","1400000US12001002204","Census Tract 22.04; Alachua County; Florida","11829","9647","8762","280","200","80","0","0","333","309","24","0","0","272","272","0","0","0","0","0","0","0","0","2182","668","251","149","0","102","0","629","418","211","0","0","565","429","0","136","0","69","69","0","0","0",NA
"49","1400000US12001002207","Census Tract 22.07; Alachua County; Florida","3766","3009","2649","170","154","16","0","0","173","170","3","0","0","17","11","6","0","0","0","0","0","0","0","757","111","27","26","1","0","0","353","333","20","0","0","266","156","73","27","10","0","0","0","0","0",NA
"50","1400000US12001002208","Census Tract 22.08; Alachua County; Florida","2868","2581","2503","13","0","13","0","0","54","38","0","16","0","11","11","0","0","0","0","0","0","0","0","287","56","31","31","0","0","0","108","77","7","15","9","92","92","0","0","0","0","0","0","0","0",NA
"51","1400000US12001002209","Census Tract 22.09; Alachua County; Florida","7772","6923","6598","212","195","17","0","0","46","41","0","5","0","67","67","0","0","0","0","0","0","0","0","849","188","93","68","0","10","15","418","359","59","0","0","150","149","1","0","0","0","0","0","0","0",NA
"52","1400000US12001002210","Census Tract 22.10; Alachua County; Florida","4697","4273","3640","618","519","53","46","0","15","0","15","0","0","0","0","0","0","0","0","0","0","0","0","424","84","218","78","0","45","95","0","0","0","0","0","95","69","26","0","0","27","16","11","0","0",NA
"53","1400000US12001002217","Census Tract 22.17; Alachua County; Florida","6701","6416","5571","735","674","49","12","0","0","0","0","0","0","110","0","110","0","0","0","0","0","0","0","285","51","65","12","0","53","0","169","154","15","0","0","0","0","0","0","0","0","0","0","0","0",NA
"54","1400000US12001002218","Census Tract 22.18; Alachua County; Florida","3041","2352","2085","241","203","0","38","0","21","21","0","0","0","5","5","0","0","0","0","0","0","0","0","689","126","302","147","69","86","0","34","34","0","0","0","203","130","73","0","0","24","24","0","0","0",NA
"55","1400000US12001002219","Census Tract 22.19; Alachua County; Florida","6415","5317","4754","440","378","43","19","0","14","14","0","0","0","109","109","0","0","0","0","0","0","0","0","1098","41","328","328","0","0","0","84","53","0","31","0","506","402","89","15","0","139","139","0","0","0",NA
"56","1400000US12001002220","Census Tract 22.20; Alachua County; Florida","2514","1924","1656","243","243","0","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","590","106","302","289","13","0","0","154","126","14","14","0","28","28","0","0","0","0","0","0","0","0",NA
"57","1400000US12001002221","Census Tract 22.21; Alachua County; Florida","5411","4298","4116","122","74","48","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","0","1113","88","178","104","47","26","1","314","206","44","64","0","483","409","63","11","0","50","39","0","11","0",NA
"58","1400000US12001002222","Census Tract 22.22; Alachua County; Florida","6651","5407","5044","269","269","0","0","0","41","41","0","0","0","32","14","18","0","0","21","21","0","0","0","1244","92","194","194","0","0","0","260","260","0","0","0","641","532","62","0","47","57","57","0","0","0",NA
"59","1400000US12001110800","Census Tract 1108; Alachua County; Florida","2087","1765","1679","61","57","4","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","322","98","93","93","0","0","0","52","20","23","9","0","70","49","21","0","0","9","9","0","0","0",NA
